,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
23323,417319,2/26/2022,sábado,8:00:00,SC,101.0,362.0,SANGAO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,2,0,0,0,2,0,0,2,-28.67136197,-49.12225505,SPRF-SC,DEL02-SC,UOP01-DEL02-SC,26/02/2022 08:00:00,0.0,25.9,30.4,83.0,21.0,5.9,1.0
3291,421624,3/19/2022,sábado,23:10:00,SP,116.0,213.1,GUARULHOS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Desvio Temporário,Sim,5,0,1,0,4,0,1,2,-23.43971486,-46.43667806,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,19/03/2022 23:00:00,1.0,21.2,23.4,95.0,100.0,12.0,0.0
60674,491414,12/7/2022,quarta-feira,18:00:00,RJ,116.0,184.0,NOVA IGUACU,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.74647215,-43.44594311,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ,07/12/2022 18:00:00,1.1,23.8,27.7,90.0,28.0,7.0,1.0
9968,467222,8/10/2022,quarta-feira,23:10:00,SC,101.0,135.0,BALNEARIO CAMBORIU,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,1,1,1,3,-27.0050108,-48.62677494,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,10/08/2022 23:00:00,0.0,14.1,12.2,81.0,43.0,15.1,0.0
19780,411102,1/25/2022,terça-feira,20:40:00,PR,277.0,105.0,CAMPO LARGO,Iluminação deficiente,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Viaduto,Não,2,0,1,0,1,0,1,2,-25.48824692,-49.34581481,SPRF-PR,DEL01-PR,UOP03-DEL03-PR,25/01/2022 21:00:00,0.0,21.3,23.6,95.0,83.0,12.3,0.0
53295,480422,10/13/2022,quinta-feira,15:30:00,SP,101.0,47.0,UBATUBA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-23.429897,-45.082436,SPRF-SP,DEL06-SP,UOP01-DEL06-SP,13/10/2022 16:00:00,0.1,24.5,28.6,86.0,100.0,5.9,1.0
58748,488512,11/25/2022,sexta-feira,17:50:00,MG,40.0,41.5,PARACATU,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-17.21271307,-46.87295209,SPRF-MG,DEL14-MG,UOP01-DEL14-MG,25/11/2022 18:00:00,1.0,25.4,27.3,66.0,34.0,8.0,1.0
491,408658,1/14/2022,sexta-feira,19:15:00,SC,470.0,134.4,RIO DO SUL,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Fatais,Anoitecer,Decrescente,Chuva,Simples,Não Informado,Não,6,1,1,2,1,1,3,2,-27.17835891,-49.59478498,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,14/01/2022 19:00:00,0.0,25.6,28.9,80.0,87.0,11.3,1.0
8544,461318,7/12/2022,terça-feira,17:40:00,MG,116.0,704.7,MURIAE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Rotatória,Sim,3,0,1,0,2,0,1,2,-21.13416858,-42.38722798,SPRF-MG,DEL07-MG,UOP02-DEL07-MG,12/07/2022 18:00:00,0.0,24.9,26.3,58.0,18.0,4.5,0.0
63870,496216,12/30/2022,sexta-feira,12:40:00,PR,376.0,181.0,MARINGA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Rotatória,Sim,2,0,1,0,1,0,1,2,-23.43197477,-51.88671852,SPRF-PR,DEL09-PR,UOP01-DEL09-PR,30/12/2022 13:00:00,0.2,27.5,30.5,57.0,30.0,9.4,1.0
37167,455680,6/13/2022,segunda-feira,19:58:00,BA,242.0,231.0,ITABERABA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,0,1,1,0,0,2,1,-12.511,-40.316779,SPRF-BA,DEL06-BA,UOP02-DEL06-BA,13/06/2022 20:00:00,0.0,25.0,25.8,66.0,2.0,15.6,0.0
26216,421827,3/20/2022,domingo,22:50:00,SP,116.0,563.0,BARRA DO TURVO,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-25.0263507,-48.52575302,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,20/03/2022 23:00:00,0.4,16.7,17.8,99.0,95.0,8.1,0.0
49660,474797,9/16/2022,sexta-feira,19:30:00,SC,101.0,212.1,PALHOCA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,-27.62996929,-48.65903871,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,16/09/2022 20:00:00,0.0,15.2,15.5,88.0,44.0,4.7,0.0
60727,491507,12/8/2022,quinta-feira,11:20:00,BA,101.0,262.0,SANTO ANTONIO DE JESUS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-13.0815032,-39.27559444,SPRF-BA,DEL01-BA,UOP02-DEL01-BA,08/12/2022 11:00:00,0.0,28.5,32.3,60.0,92.0,8.3,1.0
28894,443255,4/9/2022,sábado,4:15:00,PE,101.0,66.9,RECIFE,Manobra de mudança de faixa,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Decrescente,Garoa/Chuvisco,Dupla,Reta,Sim,3,0,1,0,1,1,1,2,-8.03368534,-34.94184125,SPRF-PE,DEL01-PE,UOP01-DEL01-PE,09/04/2022 04:00:00,0.0,25.1,29.6,89.0,81.0,7.2,0.0
22148,415210,2/16/2022,quarta-feira,5:14:00,MS,163.0,152.0,JUTI,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Sol,Simples,Reta,Não,1,0,1,0,0,0,1,1,-22.955086,-54.443733,SPRF-MS,DEL09-MS,UOP01-DEL09-MS,16/02/2022 05:00:00,0.0,23.9,26.7,72.0,8.0,3.4,0.0
14184,485716,11/9/2022,quarta-feira,13:00:00,PR,369.0,147.2,LONDRINA,Condutor desrespeitou a iluminação vermelha do semáforo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,-23.2928298,-51.134376,SPRF-PR,DEL07-PR,UOP01-DEL07-PR,09/11/2022 13:00:00,0.0,28.8,31.2,28.0,2.0,4.4,1.0
62304,493911,12/19/2022,segunda-feira,16:30:00,PB,230.0,45.0,SANTA RITA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,7,0,0,1,0,6,1,2,-7.1583,-35.0176,SPRF-PB,DEL01-PB,UOP03-DEL01-PB,19/12/2022 17:00:00,0.0,28.1,30.0,61.0,29.0,13.0,1.0
51786,478154,10/2/2022,domingo,8:30:00,DF,20.0,10.2,BRASILIA,Velocidade Incompatível,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,-15.650243,-47.773872,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,02/10/2022 09:00:00,0.0,25.2,26.1,51.0,73.0,3.6,1.0
35687,453469,6/2/2022,quinta-feira,11:40:00,PR,376.0,620.0,SAO JOSE DOS PINHAIS,Desrespeitar a preferência no cruzamento,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Interseção de vias,Sim,2,0,0,0,2,0,0,2,-25.617007,-49.169643,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,02/06/2022 12:00:00,1.2,12.5,12.4,98.0,100.0,5.2,1.0
60163,490656,11/24/2022,quinta-feira,8:00:00,RN,304.0,35.8,MOSSORO,Objeto estático sobre o leito carroçável,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-5.16149497,-37.35068212,SPRF-RN,DEL04-RN,UOP02-DEL04-RN,24/11/2022 08:00:00,0.0,28.7,29.3,53.0,21.0,16.4,1.0
19783,411110,1/25/2022,terça-feira,19:45:00,AC,364.0,124.0,RIO BRANCO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-10.01168581,-67.78424978,SPRF-AC,,UOP01-DEL01-AC,25/01/2022 20:00:00,0.0,26.0,31.6,89.0,30.0,3.8,1.0
61058,491996,12/10/2022,sábado,18:25:00,PR,116.0,119.0,CURITIBA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,3,0,1,0,2,0,1,2,-25.58144085,-49.31319594,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,10/12/2022 18:00:00,0.2,25.4,27.9,72.0,73.0,8.3,1.0
33404,450013,5/15/2022,domingo,12:00:00,RS,386.0,48.0,SEBERI,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nevoeiro/Neblina,Simples,Reta,Não,3,0,2,0,1,0,2,2,-27.474958,-53.399574,SPRF-RS,DEL08-RS,UOP02-DEL08-RS,15/05/2022 12:00:00,0.2,16.3,16.3,92.0,90.0,11.5,1.0
52043,478543,10/4/2022,terça-feira,6:30:00,MG,40.0,44.3,PARACATU,Condutor deixou de manter distância do veículo da frente,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-17.23557257,-46.84580984,SPRF-MG,DEL14-MG,UOP01-DEL14-MG,04/10/2022 07:00:00,0.0,22.9,25.0,73.0,24.0,4.2,1.0
6045,450646,5/18/2022,quarta-feira,20:30:00,PE,316.0,4.0,ARARIPINA,Transitar na contramão,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,1,2,1,0,0,3,2,-7.46125825,-40.62917726,SPRF-PE,DEL05-PE,UOP02-DEL05-PE,18/05/2022 21:00:00,0.0,24.0,25.0,71.0,17.0,14.0,0.0
21747,414507,2/12/2022,sábado,14:40:00,PI,343.0,12.9,PARNAIBA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,3,-2.910035,-41.753662,SPRF-PI,DEL05-PI,UOP01-DEL05-PI,12/02/2022 15:00:00,0.5,28.3,31.3,74.0,27.0,17.8,1.0
31124,446521,4/28/2022,quinta-feira,15:20:00,RJ,101.0,182.9,RIO DAS OSTRAS,Objeto estático sobre o leito carroçável,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-22.4265322,-42.01600239,SPRF-RJ,DEL08-RJ,UOP04-DEL08-RJ,28/04/2022 15:00:00,0.0,30.6,31.9,49.0,0.0,13.3,1.0
8435,460885,7/10/2022,domingo,12:00:00,SC,282.0,160.0,BOM RETIRO,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-27.734652,-49.753586,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,10/07/2022 12:00:00,0.0,16.5,16.3,78.0,35.0,6.6,1.0
32277,448335,5/7/2022,sábado,16:30:00,RJ,40.0,82.0,PETROPOLIS,Retorno proibido,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Rotatória,Sim,5,0,2,0,2,1,2,2,-22.51183137,-43.23076171,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,07/05/2022 17:00:00,0.0,17.9,18.0,79.0,69.0,8.7,1.0
8783,462329,7/17/2022,domingo,23:30:00,BA,101.0,249.8,CONCEICAO DO ALMEIDA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,3,2,0,0,1,0,0,2,-12.984957,-39.291156,SPRF-BA,DEL01-BA,UOP02-DEL01-BA,18/07/2022 00:00:00,0.0,19.1,21.1,96.0,100.0,7.6,0.0
37106,455586,6/13/2022,segunda-feira,11:50:00,PR,277.0,664.5,MEDIANEIRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,3,0,1,0,2,0,1,1,-25.25301037,-54.02857196,SPRF-PR,DEL05-PR,UOP02-DEL05-PR,13/06/2022 12:00:00,0.0,15.5,14.6,58.0,0.0,4.5,1.0
3250,421446,3/19/2022,sábado,6:00:00,MG,262.0,443.3,NOVA SERRANA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-19.87189623,-44.96886492,SPRF-MG,DEL08-MG,UOP03-DEL08-MG,19/03/2022 06:00:00,0.0,19.6,21.1,81.0,24.0,4.5,0.0
33458,450084,5/15/2022,domingo,18:30:00,MA,10.0,254.0,IMPERATRIZ,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,5,0,2,0,3,0,2,2,-5.50667013,-47.47175078,SPRF-MA,DEL04-MA,UOP01-DEL04-MA,15/05/2022 19:00:00,0.0,26.9,32.0,81.0,41.0,4.1,0.0
707,409872,1/19/2022,quarta-feira,14:15:00,SC,163.0,72.2,SAO MIGUEL DO OESTE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Sim,3,0,1,0,2,0,1,2,-26.71724231,-53.51634622,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,19/01/2022 14:00:00,0.0,31.8,34.9,40.0,8.0,4.0,1.0
61403,492497,8/16/2022,terça-feira,6:50:00,GO,40.0,1.2,VALPARAISO DE GOIAS,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,1,1,0,1,1,-16.058245,-47.982825,SPRF-DF,DEL01-DF,UOP01-DEL01-DF,16/08/2022 07:00:00,0.0,15.3,13.8,59.0,26.0,5.8,1.0
16619,496135,12/30/2022,sexta-feira,2:00:00,BA,242.0,415.0,SEABRA,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-12.42862043,-41.77926194,SPRF-BA,DEL06-BA,UOP01-DEL06-BA,30/12/2022 02:00:00,0.0,19.0,20.9,94.0,22.0,7.3,0.0
12006,475984,9/22/2022,quinta-feira,14:50:00,ES,101.0,389.0,RIO NOVO DO SUL,Ausência de sinalização,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,0,1,0,1,1,1,3,-20.86442606,-40.88184357,SPRF-ES,DEL03-ES,UOP02-DEL03-ES,22/09/2022 15:00:00,0.0,30.8,34.2,53.0,74.0,4.1,1.0
47603,471616,6/26/2022,domingo,11:40:00,MG,459.0,106.2,POUSO ALEGRE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Ignorado,Simples,Reta,Sim,1,0,0,1,0,0,1,1,-22.23387,-45.898136,SPRF-MG,DEL16-MG,UOP01-DEL16-MG,26/06/2022 12:00:00,0.0,19.5,18.9,56.0,44.0,6.4,1.0
26166,421761,3/20/2022,domingo,16:00:00,PE,423.0,97.0,GARANHUNS,Transitar no acostamento,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,2,0,1,0,2,2,-8.8796227,-36.49484286,SPRF-PE,DEL03-PE,UOP01-DEL03-PE,20/03/2022 16:00:00,2.4,23.2,24.6,73.0,99.0,11.0,1.0
55023,482888,10/22/2022,sábado,4:40:00,BA,101.0,260.0,SANTO ANTONIO DE JESUS,Reação tardia ou ineficiente do condutor,Atropelamento de Animal,Com Vítimas Feridas,Amanhecer,Decrescente,Nevoeiro/Neblina,Simples,Reta,Sim,1,0,0,1,0,0,1,1,-13.06514836,-39.27837343,SPRF-BA,DEL01-BA,UOP02-DEL01-BA,22/10/2022 05:00:00,0.0,20.5,23.7,98.0,62.0,4.9,0.0
38314,457364,6/22/2022,quarta-feira,17:50:00,SP,153.0,66.0,SAO JOSE DO RIO PRETO,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,2,0,0,0,2,1,-20.84208514,-49.37074279,SPRF-SP,DEL09-SP,UOP01-DEL09-SP,22/06/2022 18:00:00,0.0,24.7,23.9,43.0,0.0,7.9,0.0
27529,423973,4/1/2022,sexta-feira,18:30:00,CE,226.0,68.0,JAGUARIBE,Iluminação deficiente,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-5.89605773,-38.63585767,SPRF-CE,DEL05-CE,UOP02-DEL05-CE,01/04/2022 19:00:00,0.0,26.0,31.4,87.0,54.0,3.3,0.0
32698,448928,1/28/2022,sexta-feira,17:00:00,MG,381.0,942.0,EXTREMA,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-22.86598315,-46.34937724,SPRF-MG,DEL16-MG,UOP03-DEL16-MG,28/01/2022 17:00:00,2.6,23.1,25.1,79.0,100.0,9.7,1.0
19023,409742,1/18/2022,terça-feira,17:05:00,RO,364.0,703.0,PORTO VELHO,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,1,0,0,2,1,-8.80021523,-63.79557792,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,18/01/2022 17:00:00,0.6,30.1,35.5,70.0,56.0,5.0,1.0
1675,414173,2/11/2022,sexta-feira,6:50:00,ES,101.0,297.6,VIANA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,3,0,1,2,-20.35084362,-40.41297197,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,11/02/2022 07:00:00,0.0,23.2,27.2,90.0,83.0,3.7,1.0
52867,479778,10/9/2022,domingo,22:56:00,MG,381.0,616.3,OLIVEIRA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-20.75304819,-44.77475634,SPRF-MG,DEL04-MG,UOP01-DEL04-MG,09/10/2022 23:00:00,0.0,19.8,20.7,79.0,87.0,8.4,0.0
29907,444684,4/19/2022,terça-feira,7:00:00,CE,116.0,3.0,FORTALEZA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,3,0,0,1,1,1,1,3,-3.77866493,-38.51490171,SPRF-CE,DEL01-CE,UOP02-DEL01-CE,19/04/2022 07:00:00,0.2,24.8,28.3,90.0,46.0,13.6,1.0
2579,418736,3/5/2022,sábado,10:20:00,BA,116.0,524.0,ITATIM,Demais falhas mecânicas ou elétricas,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Reta,Não,3,1,0,0,2,0,0,3,-12.70024334,-39.71218183,SPRF-BA,DEL03-BA,UOP02-DEL03-BA,05/03/2022 10:00:00,0.2,23.6,27.4,93.0,100.0,9.2,1.0
14336,486255,11/12/2022,sábado,8:00:00,MG,381.0,849.0,POUSO ALEGRE,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-22.26991499,-45.89241402,SPRF-MG,DEL16-MG,UOP01-DEL16-MG,12/11/2022 08:00:00,0.0,19.8,22.4,92.0,89.0,3.7,1.0
25428,420525,3/14/2022,segunda-feira,7:25:00,RN,101.0,85.3,SAO GONCALO DO AMARANTE,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Ponte,Sim,3,0,2,0,1,0,2,2,-5.78025287,-35.2483052,SPRF-RN,DEL02-RN,UOP01-DEL02-RN,14/03/2022 07:00:00,0.2,26.5,31.1,86.0,46.0,9.8,1.0
55283,483292,10/27/2022,quinta-feira,18:58:00,SC,101.0,213.5,PALHOCA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,1,0,1,2,-27.63697369,-48.66514142,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,27/10/2022 19:00:00,0.0,23.0,26.6,88.0,60.0,5.1,0.0
18479,408557,1/14/2022,sexta-feira,12:40:00,GO,60.0,246.4,INDIARA,Frear bruscamente,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-17.1062,-49.9276,SPRF-GO,DEL01-GO,UOP02-DEL01-GO,14/01/2022 13:00:00,0.0,30.4,35.6,50.0,20.0,5.6,1.0
3341,421917,3/21/2022,segunda-feira,10:30:00,RJ,116.0,216.0,PARACAMBI,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-22.70521322,-43.74066509,SPRF-RJ,DEL01-RJ,UOP03-DEL01-RJ,21/03/2022 11:00:00,0.2,22.3,22.7,80.0,63.0,19.4,1.0
13543,482878,10/25/2022,terça-feira,7:50:00,PR,277.0,346.0,GUARAPUAVA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-25.37,-51.497,SPRF-PR,DEL08-PR,UOP01-DEL08-PR,25/10/2022 08:00:00,0.0,16.6,16.2,84.0,14.0,11.7,1.0
47238,471052,8/29/2022,segunda-feira,9:48:00,ES,101.0,65.0,SAO MATEUS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Viaduto,Não,1,0,1,0,0,0,1,1,-18.70935945,-39.87762087,SPRF-ES,DEL04-ES,UOP02-DEL04-ES,29/08/2022 10:00:00,0.1,24.9,25.8,64.0,36.0,13.5,1.0
11474,473746,9/11/2022,domingo,12:30:00,GO,364.0,200.0,JATAI,Demais falhas mecânicas ou elétricas,Incêndio,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-17.915388,-51.75613,SPRF-GO,DEL05-GO,UOP01-DEL05-GO,11/09/2022 13:00:00,0.0,32.8,32.7,27.0,24.0,7.2,1.0
5772,449405,5/12/2022,quinta-feira,11:50:00,SC,101.0,206.5,SAO JOSE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Múltipla,Curva,Sim,4,1,0,0,2,1,0,4,-27.5964964,-48.6197223,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,12/05/2022 12:00:00,0.1,20.5,20.7,59.0,56.0,5.1,1.0
8324,460363,7/8/2022,sexta-feira,8:45:00,MG,381.0,338.0,BELA VISTA DE MINAS,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,-19.82924241,-43.0894489,SPRF-MG,DEL03-MG,UOP01-DEL03-MG,08/07/2022 09:00:00,0.0,18.6,19.0,76.0,63.0,7.1,1.0
54594,482302,10/22/2022,sábado,21:15:00,RS,386.0,445.0,CANOAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Dupla,Reta,Sim,4,0,1,0,3,0,1,2,-29.892885,-51.192703,SPRF-RS,DEL01-RS,UOP01-DEL01-RS,22/10/2022 21:00:00,0.0,17.4,17.9,83.0,4.0,7.3,0.0
38058,456955,6/20/2022,segunda-feira,14:10:00,PR,476.0,137.0,CURITIBA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,-25.498302,-49.277546,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,20/06/2022 14:00:00,0.0,17.3,16.8,66.0,64.0,5.6,1.0
24868,419697,3/10/2022,quinta-feira,12:00:00,PA,10.0,333.0,SAO MIGUEL DO GUAMA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Ponte,Não,2,0,1,0,1,0,1,1,-1.52847611,-47.51785935,SPRF-PA,DEL01-PA,UOP02-DEL01-PA,10/03/2022 12:00:00,0.2,30.2,38.6,68.0,100.0,0.4,1.0
31753,447508,2/13/2022,domingo,10:05:00,SP,116.0,133.0,CACAPAVA,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-23.1359564,-45.7532708,SPRF-SP,DEL02-SP,UOP02-DEL02-SP,13/02/2022 10:00:00,0.2,23.7,26.4,74.0,40.0,3.9,1.0
39128,458563,6/26/2022,domingo,19:20:00,RJ,465.0,19.0,NOVA IGUACU,Ingestão de álcool pelo condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,0,2,0,0,2,-22.839184,-43.610451,SPRF-RJ,DEL01-RJ,UOP04-DEL01-RJ,26/06/2022 19:00:00,0.0,17.7,18.9,86.0,100.0,3.7,0.0
