,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
36255,454295,6/6/2022,segunda-feira,13:30:00,RS,158.0,160.5,PANAMBI,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-28.36064095,-53.50272345,SPRF-RS,DEL10-RS,UOP02-DEL10-RS,06/06/2022 14:00:00,3.4,17.3,18.5,95.0,100.0,7.4,1.0
36334,454407,6/7/2022,terça-feira,6:45:00,PR,277.0,2.3,PARANAGUA,Chuva,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-25.535937,-48.555731,SPRF-PR,DEL01-PR,UOP05-DEL01-PR,07/06/2022 07:00:00,0.9,16.6,17.5,95.0,100.0,6.8,1.0
36429,454557,6/7/2022,terça-feira,18:00:00,SP,116.0,325.0,JUQUITIBA,Chuva,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-23.94085262,-47.05337099,SPRF-SP,DEL04-SP,UOP01-DEL04-SP,07/06/2022 18:00:00,0.7,17.6,19.7,100.0,100.0,4.4,0.0
36434,454564,6/7/2022,terça-feira,21:45:00,SP,116.0,559.0,BARRA DO TURVO,Chuva,Atropelamento de Pedestre,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,2,0,0,0,0,2,0,1,-25.01011465,-48.50785732,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,07/06/2022 22:00:00,0.2,15.3,16.3,100.0,100.0,5.6,0.0
36504,454682,6/8/2022,quarta-feira,18:55:00,RJ,116.0,95.0,TERESOPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Curva,Não,1,0,1,0,0,0,1,1,-22.48892651,-42.99911499,SPRF-RJ,DEL04-RJ,UOP01-DEL04-RJ,08/06/2022 19:00:00,0.0,18.8,20.8,93.0,66.0,5.1,0.0
36574,454817,6/9/2022,quinta-feira,6:30:00,GO,364.0,64.0,CACHOEIRA ALTA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Reta,Não,2,0,2,0,0,0,2,1,-18.70048,-50.968304,SPRF-GO,DEL05-GO,UOP02-DEL05-GO,09/06/2022 07:00:00,1.9,18.7,20.7,93.0,86.0,4.7,1.0
36625,454893,6/9/2022,quinta-feira,19:25:00,SC,280.0,6.2,SAO FRANCISCO DO SUL,Chuva,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-26.26569095,-48.63361804,SPRF-SC,DEL03-SC,UOP03-DEL03-SC,09/06/2022 19:00:00,0.2,18.6,20.6,94.0,100.0,5.5,0.0
36630,454901,6/9/2022,quinta-feira,15:45:00,MG,50.0,203.4,DELTA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-19.92627147,-47.82191068,SPRF-MG,DEL13-MG,UOP01-DEL13-MG,09/06/2022 16:00:00,0.3,20.4,22.0,77.0,75.0,4.2,1.0
36680,454979,6/10/2022,sexta-feira,7:15:00,AL,316.0,263.0,SATUBA,Chuva,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,0,0,0,1,0,0,1,-9.58758215,-35.878014,SPRF-AL,DEL02-AL,UOP01-DEL02-AL,10/06/2022 07:00:00,0.1,22.7,26.4,94.0,100.0,7.6,1.0
36687,454990,6/10/2022,sexta-feira,0:55:00,RJ,116.0,239.0,PIRAI,Chuva,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,2,0,0,0,2,0,0,1,-22.65832258,-43.88969593,SPRF-RJ,DEL07-RJ,UOP01-DEL07-RJ,10/06/2022 01:00:00,1.0,18.1,20.4,99.0,100.0,4.4,0.0
36725,455052,6/10/2022,sexta-feira,17:00:00,RJ,101.0,540.0,PARATY,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-23.054666,-44.59037997,SPRF-RJ,DEL03-RJ,UOP03-DEL03-RJ,10/06/2022 17:00:00,1.2,20.5,22.8,98.0,100.0,11.6,1.0
36776,455118,6/11/2022,sábado,1:35:00,SP,381.0,73.0,SAO PAULO,Chuva,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Não,2,0,1,0,1,0,1,1,-23.36553404,-46.55253934,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,11/06/2022 02:00:00,0.0,13.2,13.0,97.0,100.0,6.8,0.0
36800,455153,6/11/2022,sábado,6:30:00,PB,101.0,98.0,ALHANDRA,Chuva,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,-7.24692282,-34.93113937,SPRF-PB,DEL01-PB,UOP02-DEL01-PB,11/06/2022 07:00:00,0.1,23.3,27.7,93.0,84.0,3.6,1.0
36824,455196,6/11/2022,sábado,12:40:00,PB,101.0,98.0,ALHANDRA,Chuva,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,0,0,2,0,0,1,-7.24692282,-34.93113937,SPRF-PB,DEL01-PB,UOP02-DEL01-PB,11/06/2022 13:00:00,0.1,25.6,30.3,84.0,89.0,4.0,1.0
36838,455211,6/10/2022,sexta-feira,2:00:00,SP,381.0,89.0,GUARULHOS,Chuva,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,Sim,1,0,0,0,1,0,0,1,-23.48469299,-46.55983288,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,10/06/2022 02:00:00,0.3,16.3,17.8,97.0,100.0,3.7,0.0
36886,455278,6/11/2022,sábado,20:30:00,AL,101.0,242.0,PORTO REAL DO COLEGIO,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-10.16106508,-36.81395391,SPRF-AL,DEL02-AL,UOP02-DEL02-AL,11/06/2022 21:00:00,0.8,23.0,27.7,95.0,99.0,2.2,0.0
37123,455617,6/13/2022,segunda-feira,16:20:00,DF,70.0,8.0,BRASILIA,Chuva,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,-15.784966,-48.122108,SPRF-DF,DEL01-DF,UOP03-DEL01-DF,13/06/2022 16:00:00,0.0,24.5,24.2,43.0,40.0,3.9,1.0
37141,455645,6/13/2022,segunda-feira,17:02:00,GO,70.0,1.0,AGUAS LINDAS DE GOIAS,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-15.77579351,-48.23259001,SPRF-DF,DEL01-DF,UOP03-DEL01-DF,13/06/2022 17:00:00,0.0,25.2,25.1,43.0,33.0,4.7,1.0
37479,456149,4/1/2022,sexta-feira,23:00:00,SP,381.0,79.0,SAO PAULO,Chuva,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Múltipla,Reta,Sim,2,0,1,0,1,0,1,1,-23.40319901,-46.57564699,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,01/04/2022 23:00:00,0.0,16.9,17.0,99.0,100.0,15.2,0.0
37580,456300,6/17/2022,sexta-feira,4:50:00,RS,392.0,78.8,PELOTAS,Chuva,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,0,0,0,1,0,0,1,-31.68713798,-52.43812999,SPRF-RS,DEL07-RS,UOP01-DEL07-RS,17/06/2022 05:00:00,0.6,12.6,12.4,96.0,100.0,5.9,0.0
37664,456419,6/17/2022,sexta-feira,17:55:00,PR,369.0,50.1,BANDEIRANTES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-23.11983787,-50.32253265,SPRF-PR,DEL07-PR,UOP01-DEL07-PR,17/06/2022 18:00:00,0.9,20.9,21.9,78.0,78.0,9.5,0.0
37718,456491,6/6/2022,segunda-feira,15:50:00,PE,101.0,51.0,ABREU E LIMA,Chuva,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-7.9169968,-34.89689272,SPRF-PE,DEL01-PE,UOP02-DEL01-PE,06/06/2022 16:00:00,0.4,24.7,26.9,85.0,49.0,18.7,1.0
37849,456667,6/19/2022,domingo,3:00:00,RJ,101.0,420.0,MANGARATIBA,Chuva,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,0,0,0,1,0,1,-22.9189815,-43.92318002,SPRF-RJ,DEL03-RJ,UOP01-DEL03-RJ,19/06/2022 03:00:00,0.5,17.2,18.0,94.0,100.0,9.7,0.0
37910,456751,6/19/2022,domingo,13:40:00,MG,40.0,717.0,BARBACENA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,5,0,3,0,2,0,3,1,-21.26034802,-43.66189055,SPRF-MG,DEL05-MG,UOP01-DEL05-MG,19/06/2022 14:00:00,0.2,17.3,16.3,76.0,68.0,13.0,1.0
37926,456776,6/19/2022,domingo,13:15:00,MG,40.0,718.0,BARBACENA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,4,0,1,0,3,0,1,1,-21.2656332,-43.65557499,SPRF-MG,DEL05-MG,UOP01-DEL05-MG,19/06/2022 13:00:00,0.2,17.1,16.2,77.0,86.0,13.0,1.0
38073,456978,6/20/2022,segunda-feira,15:40:00,PE,101.0,157.8,GAMELEIRA,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-8.55352976,-35.3964161,SPRF-PE,DEL01-PE,UOP03-DEL01-PE,20/06/2022 16:00:00,0.1,24.5,27.9,86.0,65.0,11.0,1.0
38233,457233,6/22/2022,quarta-feira,0:05:00,SC,282.0,6.0,SAO JOSE,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-27.591936,-48.618244,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,22/06/2022 00:00:00,0.0,15.0,16.1,99.0,100.0,4.0,0.0
38249,457258,6/22/2022,quarta-feira,6:15:00,RS,392.0,116.9,CANGUCU,Chuva,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Chuva,Simples,Não Informado,Não,1,0,0,0,0,1,0,1,-31.41716683,-52.66667892,SPRF-RS,DEL07-RS,UOP01-DEL07-RS,22/06/2022 06:00:00,0.6,10.5,8.6,99.0,100.0,13.6,0.0
38263,457281,6/22/2022,quarta-feira,7:30:00,SC,282.0,389.5,JOACABA,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-27.178604,-51.541367,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,22/06/2022 08:00:00,1.0,13.1,12.8,96.0,78.0,7.7,1.0
38337,457395,6/22/2022,quarta-feira,11:30:00,SC,282.0,180.0,BOCAINA DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,3,0,2,0,1,0,2,1,-27.742239,-49.939873,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,22/06/2022 12:00:00,0.0,15.9,16.9,96.0,80.0,5.4,1.0
38374,457452,6/19/2022,domingo,14:30:00,RJ,40.0,93.0,DUQUE DE CAXIAS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,4,0,3,1,0,0,4,1,-22.5554282,-43.25829998,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,19/06/2022 15:00:00,0.0,18.8,19.7,82.0,100.0,7.3,1.0
38542,457723,3/21/2022,segunda-feira,1:30:00,RJ,116.0,194.0,QUEIMADOS,Chuva,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,0,0,0,1,0,1,-22.72899538,-43.62993501,SPRF-RJ,DEL01-RJ,UOP02-DEL01-RJ,21/03/2022 02:00:00,0.7,20.5,22.3,95.0,82.0,13.0,0.0
38754,458014,6/26/2022,domingo,0:10:00,RJ,101.0,240.0,SILVA JARDIM,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-22.63006139,-42.43638279,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,26/06/2022 00:00:00,1.2,18.7,20.0,86.0,100.0,6.9,0.0
38862,458150,6/26/2022,domingo,11:30:00,RJ,40.0,75.0,PETROPOLIS,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Não Informado,Não,4,0,2,0,2,0,2,1,-22.46857126,-43.22958698,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,26/06/2022 12:00:00,0.2,15.8,14.9,77.0,100.0,9.2,1.0
38909,458214,6/26/2022,domingo,22:20:00,RJ,40.0,92.0,PETROPOLIS,Chuva,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-22.55191954,-43.25068815,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,26/06/2022 22:00:00,0.0,15.0,15.6,94.0,62.0,5.2,0.0
39022,458388,6/27/2022,segunda-feira,19:10:00,PR,116.0,43.0,CAMPINA GRANDE DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Não,3,0,1,0,2,0,1,1,-25.18101149,-48.88196442,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,27/06/2022 19:00:00,0.0,13.8,13.9,93.0,53.0,4.3,0.0
39087,458498,2/19/2022,sábado,15:00:00,DF,20.0,17.0,BRASILIA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-15.621374,-47.71698,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,19/02/2022 15:00:00,2.3,21.5,23.4,91.0,100.0,13.1,1.0
39470,459131,7/1/2022,sexta-feira,22:30:00,PE,424.0,64.5,CAETES,Chuva,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,2,1,0,0,0,1,0,2,-8.753403,-36.667581,SPRF-PE,DEL03-PE,UOP01-DEL03-PE,01/07/2022 23:00:00,0.0,18.6,20.1,97.0,100.0,10.7,0.0
39820,459621,7/4/2022,segunda-feira,7:00:00,RS,116.0,245.0,SAO LEOPOLDO,Chuva,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-29.75225813,-51.15162157,SPRF-RS,DEL01-RS,UOP02-DEL01-RS,04/07/2022 07:00:00,0.2,13.7,14.3,98.0,84.0,3.2,0.0
39970,459882,4/23/2022,sábado,19:00:00,AL,316.0,259.0,SATUBA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,0,1,0,0,1,1,-9.5916564,-35.914033,SPRF-AL,DEL02-AL,UOP01-DEL02-AL,23/04/2022 19:00:00,0.0,26.2,30.1,80.0,48.0,8.2,0.0
40018,459964,7/6/2022,quarta-feira,5:20:00,BA,324.0,530.0,FEIRA DE SANTANA,Chuva,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Chuva,Dupla,Curva,Não,4,0,0,0,4,0,0,1,-12.32818491,-38.86174193,SPRF-BA,DEL01-BA,UOP03-DEL01-BA,06/07/2022 05:00:00,0.0,19.3,21.8,98.0,28.0,6.5,0.0
40075,460063,7/6/2022,quarta-feira,5:40:00,RR,174.0,106.0,RORAINOPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,0.045365,-60.635147,SPRF-RR,,UOP01-DEL01-RR,06/07/2022 06:00:00,0.0,22.6,26.4,93.0,25.0,6.0,0.0
40084,460076,7/6/2022,quarta-feira,18:15:00,PB,230.0,20.5,JOAO PESSOA,Chuva,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-7.1415,-34.8519,SPRF-PB,DEL01-PB,UOP01-DEL01-PB,06/07/2022 18:00:00,0.4,24.0,26.6,88.0,57.0,16.0,0.0
40223,460293,7/7/2022,quinta-feira,21:35:00,RN,226.0,44.0,BOM JESUS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-5.95697313,-35.56242284,SPRF-RN,DEL01-RN,UOP02-DEL01-RN,07/07/2022 22:00:00,0.5,22.7,25.0,92.0,86.0,15.6,0.0
40492,460722,7/9/2022,sábado,18:10:00,SE,101.0,91.0,NOSSA SENHORA DO SOCORRO,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-10.89849802,-37.13176324,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,09/07/2022 18:00:00,0.2,23.4,24.8,88.0,74.0,21.7,0.0
40514,460747,7/9/2022,sábado,14:32:00,BA,101.0,318.0,PRESIDENTE TANCREDO NEVES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Não Informado,Não,3,0,1,0,2,0,1,1,-13.50023095,-39.43835405,SPRF-BA,DEL05-BA,UOP03-DEL05-BA,09/07/2022 15:00:00,0.3,21.9,23.6,89.0,61.0,15.3,1.0
40564,460814,7/10/2022,domingo,4:17:00,ES,262.0,81.7,DOMINGOS MARTINS,Chuva,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,2,0,1,0,0,1,1,2,-20.40766791,-40.94804886,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,10/07/2022 04:00:00,0.0,13.3,13.9,98.0,59.0,2.9,0.0
40591,460843,7/10/2022,domingo,6:45:00,PE,104.0,74.0,CARUARU,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,5,0,4,0,1,0,4,1,-8.349874,-35.985184,SPRF-PE,DEL02-PE,UOP01-DEL02-PE,10/07/2022 07:00:00,0.0,19.1,20.8,97.0,98.0,10.5,1.0
40690,460966,7/10/2022,domingo,19:25:00,AL,101.0,185.0,JUNQUEIRO,Chuva,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,3,0,0,0,1,2,0,2,-9.89778998,-36.447429,SPRF-AL,DEL02-AL,UOP02-DEL02-AL,10/07/2022 19:00:00,0.2,21.1,22.8,88.0,62.0,11.5,0.0
40711,460993,7/10/2022,domingo,21:20:00,PB,230.0,10.9,CABEDELO,Chuva,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,-7.0596,-34.8506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB,10/07/2022 21:00:00,0.0,24.5,25.0,80.0,56.0,25.6,0.0
40781,461092,6/24/2022,sexta-feira,2:00:00,BA,101.0,493.0,ITAJUIPE,Chuva,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-14.71499,-39.35656,SPRF-BA,DEL05-BA,UOP01-DEL05-BA,24/06/2022 02:00:00,0.1,20.2,23.2,97.0,35.0,4.7,0.0
40870,461254,7/12/2022,terça-feira,9:35:00,PR,376.0,652.0,TIJUCAS DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,4,0,1,0,3,0,1,1,-25.84234621,-49.05672312,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,12/07/2022 10:00:00,0.0,19.1,17.5,67.0,24.0,16.9,1.0
40876,461264,7/12/2022,terça-feira,11:50:00,PR,116.0,17.0,CAMPINA GRANDE DO SUL,Chuva,Capotamento,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-25.10305915,-48.70103892,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,12/07/2022 12:00:00,0.0,22.9,21.9,52.0,10.0,13.1,1.0
41014,461484,7/13/2022,quarta-feira,16:10:00,RJ,40.0,86.5,PETROPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-22.54413793,-43.23287799,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,13/07/2022 16:00:00,0.0,20.3,21.0,76.0,64.0,9.4,1.0
41109,461644,7/14/2022,quinta-feira,13:40:00,SC,282.0,64.6,RANCHO QUEIMADO,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.696323,-49.052456,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,14/07/2022 14:00:00,0.3,13.5,12.7,99.0,100.0,12.6,1.0
41171,461740,5/27/2022,sexta-feira,16:07:00,ES,101.0,291.0,CARIACICA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Desvio Temporário,Sim,3,0,2,0,0,1,2,1,-20.29755744,-40.39445616,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,27/05/2022 16:00:00,0.2,21.7,24.0,81.0,100.0,5.5,1.0
41173,461743,7/15/2022,sexta-feira,6:00:00,SC,101.0,224.0,PALHOCA,Chuva,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Múltipla,Reta,Não,1,0,1,0,0,0,1,1,-27.72384789,-48.64386769,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,15/07/2022 06:00:00,0.0,18.3,20.3,99.0,100.0,6.9,0.0
41336,462016,7/16/2022,sábado,11:15:00,RS,285.0,518.8,VITORIA DAS MISSOES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,2,0,0,1,0,1,1,1,-28.399614,-54.473412,SPRF-RS,DEL10-RS,UOP01-DEL10-RS,16/07/2022 11:00:00,0.9,20.5,19.9,83.0,100.0,23.2,1.0
41458,462168,7/17/2022,domingo,8:30:00,PR,116.0,65.0,CAMPINA GRANDE DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,5,0,2,0,3,0,2,1,-25.31031746,-49.00207969,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,17/07/2022 09:00:00,0.0,18.0,18.7,78.0,77.0,4.7,1.0
41663,462447,7/18/2022,segunda-feira,16:30:00,PR,116.0,9.0,CAMPINA GRANDE DO SUL,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-25.3708,-49.1246,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,18/07/2022 17:00:00,0.2,15.1,15.1,90.0,100.0,7.1,1.0
41698,462501,7/18/2022,segunda-feira,18:52:00,SP,116.0,449.0,REGISTRO,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-24.52913591,-47.85619324,SPRF-SP,DEL05-SP,UOP01-DEL05-SP,18/07/2022 19:00:00,1.0,17.6,19.3,100.0,100.0,6.6,0.0
41869,462844,7/20/2022,quarta-feira,17:50:00,PB,230.0,23.0,JOAO PESSOA,Chuva,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-7.1562,-34.8574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB,20/07/2022 18:00:00,0.1,23.4,25.0,86.0,100.0,18.9,0.0
41905,462924,7/21/2022,quinta-feira,5:45:00,RN,406.0,157.0,CEARA-MIRIM,Chuva,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,2,0,1,0,1,0,1,2,-5.69226503,-35.38879603,SPRF-RN,DEL02-RN,UOP01-DEL02-RN,21/07/2022 06:00:00,0.1,22.0,25.0,93.0,100.0,9.6,1.0
41907,462927,7/21/2022,quinta-feira,6:05:00,RJ,101.0,203.0,CASIMIRO DE ABREU,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-22.47557761,-42.17219006,SPRF-RJ,DEL08-RJ,UOP04-DEL08-RJ,21/07/2022 06:00:00,0.1,18.7,20.9,94.0,91.0,3.9,0.0
41940,462992,7/21/2022,quinta-feira,10:40:00,PB,230.0,115.0,INGA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-7.2296,-35.5998,SPRF-PB,DEL01-PB,UOP03-DEL01-PB,21/07/2022 11:00:00,0.1,24.3,27.7,84.0,100.0,8.3,1.0
42012,463092,7/21/2022,quinta-feira,22:35:00,AL,104.0,86.0,RIO LARGO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,5,0,3,1,1,0,4,1,-9.46691715,-35.82504135,SPRF-AL,DEL01-AL,UOP01-DEL01-AL,21/07/2022 23:00:00,0.2,21.8,24.0,87.0,95.0,9.8,0.0
42616,463954,6/27/2022,segunda-feira,8:30:00,AL,101.0,53.0,FLEXEIRAS,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,0,1,0,0,1,1,-9.24853718,-35.76615286,SPRF-AL,DEL01-AL,UOP02-DEL01-AL,27/06/2022 09:00:00,0.2,23.5,25.5,84.0,94.0,14.9,1.0
42855,464346,7/27/2022,quarta-feira,18:25:00,SE,235.0,9.6,NOSSA SENHORA DO SOCORRO,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,1,0,0,1,0,0,1,1,-10.883585,-37.13908,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,27/07/2022 18:00:00,0.1,23.5,25.2,76.0,28.0,11.5,0.0
